Time_hr,Choke_pct,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi
3822,66.63,147.44,222.85,163.52,2943.24
3823,66.63,149.76,220.61,162.97,2936.38
3824,66.63,153.6,221.98,162.43,2932.14
3825,66.63,155.53,218.74,160.6,2928.75
3826,66.63,157.15,219.42,159.71,2928.05
3827,66.63,158.72,220.54,160.6,2924.56
3828,66.63,159.62,220.53,160.83,2923.97
3829,66.63,159.65,219.52,160.52,2924.8
3830,66.63,159.51,220.57,160.96,2922.81
3831,66.63,160.33,220.05,161.89,2922.88
3832,66.63,160.2,219.16,161.26,2921.66
3833,66.63,159.49,219.2,160.24,2922.38
3834,66.63,160.27,218.23,161.55,2921.46
3835,66.63,159.68,219.53,160.73,2920.9
3836,61.63,156.4,220.21,162.0,2926.41
3837,56.63,150.44,223.41,162.24,2934.83
3838,51.63,144.43,225.25,162.42,2950.57
3839,46.63,136.32,228.87,165.05,2967.11
3840,45.45,129.69,233.41,166.17,2980.6
3841,45.45,125.74,234.36,167.32,2991.18
3842,45.45,122.16,235.17,169.65,2996.62
3843,45.45,119.25,238.09,170.15,2999.56
3844,45.45,118.24,239.02,172.49,2999.1
3845,45.45,117.81,239.78,172.45,3003.67
3846,45.45,117.57,238.19,173.94,3002.18
3847,45.45,116.37,238.2,175.11,3003.64
3848,45.45,116.08,239.9,174.16,3002.92
3849,45.45,115.68,241.03,173.79,3008.63
3850,45.45,115.98,239.8,173.51,3007.07
3851,45.45,115.49,244.07,174.09,3009.4
3852,45.45,115.17,244.15,174.56,3013.07
3853,45.45,116.17,241.15,173.12,3009.87
3854,45.45,115.48,240.86,172.55,3013.78
3855,45.45,116.42,240.32,174.17,3015.35
3856,45.45,115.91,237.94,173.56,3012.19
3857,45.45,115.87,238.38,173.36,3012.31
3858,45.45,115.14,239.0,172.82,3011.74
3859,45.45,115.71,237.81,172.57,3010.71
3860,45.45,115.38,239.09,172.04,3009.12
3861,45.45,115.05,240.18,171.85,3010.03
3862,45.45,116.15,239.78,173.0,3013.09
3863,40.45,113.31,240.91,174.34,3015.62
3864,35.45,107.26,242.46,177.45,3024.64
3865,30.45,99.85,244.45,179.18,3039.16
3866,26.67,93.24,248.59,179.52,3052.19
3867,26.67,88.76,250.61,181.81,3062.63
3868,26.67,84.45,251.92,181.69,3069.1
3869,26.67,82.02,253.65,181.11,3074.73
3870,26.67,79.92,253.71,182.08,3077.6
3871,26.67,79.44,255.58,183.6,3079.73
3872,26.67,77.93,255.79,183.6,3080.98
3873,26.67,76.77,255.81,183.4,3084.46
3874,26.67,76.87,256.97,182.57,3086.32
3875,26.67,76.25,255.45,182.65,3088.95
3876,26.67,75.99,257.18,183.5,3087.87
3877,26.67,76.58,257.27,182.9,3091.62
3878,26.67,76.54,256.91,182.55,3092.89
3879,26.67,76.64,257.26,182.57,3093.08
3880,21.67,73.76,257.56,182.77,3099.01
3881,20.68,69.87,258.86,183.86,3105.69
3882,20.68,67.74,260.73,184.57,3109.92
3883,20.68,67.48,259.86,185.71,3116.39
3884,20.68,66.3,260.38,186.9,3115.49
3885,20.68,64.58,261.81,185.51,3113.95
3886,20.68,64.84,261.33,185.58,3115.47
3887,20.68,63.99,260.12,186.4,3114.4
3888,20.68,63.2,261.14,187.13,3113.3
3889,20.68,63.13,261.68,188.22,3112.69
3890,20.68,63.54,262.16,188.74,3112.9
3891,20.68,63.05,261.47,188.67,3116.61
3892,20.68,62.92,262.25,188.08,3115.79
3893,20.68,63.83,262.75,186.94,3113.85
3894,20.68,64.34,262.49,186.22,3112.0
3895,20.68,64.42,263.15,186.64,3117.29
3896,23.38,66.23,261.65,185.79,3110.7
3897,23.38,67.26,260.35,187.18,3110.96
3898,23.38,68.13,258.76,186.28,3110.73
3899,23.38,68.14,259.94,186.57,3108.16
3900,23.38,68.07,259.55,186.54,3108.32
3901,23.38,67.94,259.11,186.41,3107.69
3902,23.38,67.83,257.75,186.82,3102.89
3903,27.05,71.17,256.96,184.66,3096.98
3904,27.05,73.05,256.04,184.41,3095.28
3905,27.05,74.07,254.99,183.98,3095.44
3906,27.05,75.74,253.17,184.79,3093.22
3907,27.05,76.52,253.36,183.07,3092.34
3908,27.05,76.14,252.66,182.22,3091.76
3909,27.05,76.41,254.34,183.22,3089.3
3910,27.05,76.49,254.22,183.22,3086.49
3911,27.05,76.78,255.73,182.73,3089.02
3912,27.05,76.85,255.95,181.68,3084.62
3913,27.05,76.91,256.65,181.77,3088.49
3914,27.05,77.25,255.44,182.4,3092.81
3915,27.05,76.49,256.03,182.55,3092.3
3916,27.05,77.22,255.53,183.81,3094.96
3917,27.05,77.13,256.35,183.33,3092.43
3918,27.05,76.95,256.94,184.42,3090.4
3919,27.05,77.67,258.08,184.9,3088.16
3920,27.05,77.11,256.54,185.32,3085.2
3921,27.05,77.36,255.2,185.52,3085.59
3922,27.05,77.86,256.47,186.14,3088.75
3923,27.05,77.61,255.07,184.59,3083.87
3924,32.05,79.98,253.96,182.99,3077.96
3925,37.05,85.58,251.47,180.53,3067.78
3926,42.05,91.95,248.4,179.88,3053.92
3927,47.05,100.89,246.61,176.98,3036.24
3928,52.05,109.39,243.73,174.12,3021.6
3929,57.05,119.12,238.43,171.08,3004.66
3930,62.05,128.55,233.46,168.3,2984.93
3931,64.76,136.0,230.7,165.77,2962.29
3932,64.76,141.99,227.26,165.73,2950.83
3933,64.76,145.65,226.11,163.83,2942.42
3934,64.76,149.01,223.75,161.86,2941.54
3935,64.76,151.4,222.87,161.64,2938.49
3936,64.76,153.26,221.77,161.78,2934.33
3937,64.76,153.99,221.91,161.59,2933.9
3938,64.76,154.84,220.35,160.37,2931.39
3939,64.76,156.1,219.9,160.43,2929.3
3940,64.76,155.79,220.63,161.77,2929.82
3941,64.76,155.45,223.71,161.64,2928.12
3942,64.76,156.32,222.64,162.82,2926.34
3943,69.76,160.09,221.21,162.45,2924.34
3944,74.76,164.6,219.94,159.13,2910.74
3945,77.73,169.79,217.47,157.43,2899.25
3946,77.73,173.89,215.84,156.74,2893.72
3947,77.73,177.61,214.08,155.31,2888.89
3948,77.73,178.72,212.19,155.53,2884.04
3949,77.73,179.47,210.05,154.92,2883.17
3950,77.73,181.16,210.16,156.06,2880.07
3951,77.73,181.72,207.56,154.89,2879.81
3952,77.73,182.95,207.47,154.8,2880.02
3953,77.73,183.04,205.96,154.57,2879.6
3954,77.73,182.63,206.93,153.28,2872.64
3955,77.73,183.32,207.86,154.58,2874.62
3956,77.73,183.12,208.43,154.67,2876.23
3957,72.73,180.16,211.37,154.94,2879.73
3958,67.73,174.75,213.88,155.31,2887.79
3959,62.73,168.07,216.37,157.29,2901.7
3960,57.73,160.78,221.13,158.72,2917.38
3961,52.73,152.19,225.16,161.58,2933.45
3962,47.73,142.26,228.21,164.74,2956.68
3963,42.73,132.16,231.18,167.54,2977.9
3964,37.73,121.56,237.09,170.35,2995.52
3965,37.14,113.69,240.64,172.42,3010.41
3966,37.14,108.53,242.1,173.62,3020.28
3967,37.14,105.04,241.91,177.03,3024.67
3968,37.14,103.02,241.54,175.64,3030.67
3969,37.14,101.6,244.31,176.58,3034.37
3970,37.14,100.04,246.49,177.66,3034.76
3971,37.14,99.45,246.66,177.4,3039.08
3972,37.14,99.43,246.44,177.27,3043.55
3973,37.14,99.47,246.55,176.1,3044.38
3974,37.14,99.38,243.8,176.79,3043.43
3975,37.14,98.85,243.73,176.95,3046.38
3976,37.14,98.37,245.55,176.53,3047.19
3977,37.14,98.26,246.21,176.89,3047.51
3978,37.14,96.9,244.9,177.47,3042.37
3979,37.14,96.96,245.34,176.88,3041.48
3980,37.14,97.41,246.72,176.37,3041.08
3981,37.14,97.22,244.26,176.88,3043.83
3982,37.14,97.96,244.08,176.13,3043.92
3983,33.42,96.04,245.99,177.51,3050.93
3984,33.42,93.91,246.95,179.55,3053.15
3985,33.42,92.16,247.17,178.92,3055.82
3986,33.42,91.11,248.27,178.64,3052.72
3987,33.42,90.98,248.92,179.45,3053.45
3988,33.42,90.35,249.62,180.81,3055.34
3989,33.42,90.51,249.39,179.32,3058.57
3990,33.42,90.86,250.26,179.36,3060.09
3991,33.42,91.1,251.78,180.33,3060.08
3992,33.42,90.17,251.38,180.42,3061.37
3993,33.42,90.85,250.85,181.96,3057.34
3994,33.42,90.86,249.77,179.83,3057.63
3995,33.42,89.92,249.66,179.9,3060.47
3996,33.42,89.24,250.65,179.99,3062.29
3997,33.42,89.31,249.1,179.0,3058.91
3998,33.42,89.81,250.82,178.84,3060.39
3999,33.42,89.15,250.73,179.71,3057.28
4000,33.42,89.36,251.21,177.43,3060.66
4001,33.42,89.78,251.54,177.86,3056.91
4002,33.42,90.16,250.97,178.51,3059.91
4003,33.42,90.55,252.58,179.07,3058.45
4004,33.42,90.34,252.2,180.14,3055.88
4005,33.42,90.3,253.13,179.89,3058.87
4006,33.42,90.51,253.12,179.26,3057.5
4007,33.42,90.42,250.63,179.25,3058.65
4008,33.42,91.24,250.82,179.96,3061.28
4009,33.42,90.43,250.39,181.9,3060.63
4010,33.42,90.91,251.21,180.13,3060.96
4011,33.42,90.77,251.16,179.47,3058.33
4012,28.42,87.2,252.04,181.47,3068.67
4013,23.42,82.49,254.97,182.01,3077.74
4014,20.73,76.91,256.25,184.14,3089.74
4015,20.73,73.16,258.8,184.44,3098.57
4016,20.73,69.93,258.62,185.8,3105.31
4017,20.73,68.25,259.46,186.58,3107.87
4018,20.73,66.27,258.78,186.81,3109.55
4019,20.73,65.46,260.23,186.86,3111.69
4020,20.73,64.81,262.39,187.14,3116.75
4021,20.73,64.6,261.86,186.55,3112.72
4022,20.73,63.78,260.82,187.17,3111.73
4023,20.73,63.8,262.26,187.22,3116.25
4024,20.73,63.13,261.84,186.89,3117.13
4025,20.73,62.13,260.25,187.0,3118.98
4026,20.73,62.66,259.22,186.21,3120.51
4027,20.73,62.61,258.92,187.8,3120.26
4028,20.73,63.53,258.69,186.51,3118.33
4029,20.73,63.7,259.85,188.01,3113.24
4030,20.73,64.08,259.2,188.56,3112.2
4031,20.73,63.51,259.24,187.1,3112.5
4032,20.73,63.13,260.65,187.75,3116.01
4033,20.73,63.43,261.38,188.82,3113.83
4034,20.73,62.72,261.57,187.3,3118.47
4035,20.73,63.69,263.67,187.43,3117.91
4036,20.73,63.41,263.85,186.5,3111.33
4037,20.73,63.05,261.64,188.0,3115.45
4038,20.73,62.49,262.85,188.63,3111.55
4039,20.73,62.61,261.82,188.91,3109.51
4040,20.73,62.84,260.99,188.88,3110.11
4041,22.59,63.95,260.38,189.78,3107.78
4042,22.59,64.48,260.75,188.67,3104.15
4043,22.59,66.48,260.07,187.7,3104.76
4044,22.59,67.63,258.27,187.54,3109.05
4045,22.59,67.64,257.46,186.72,3108.28
4046,22.59,68.24,257.78,187.3,3104.46
4047,22.59,67.28,257.86,188.19,3104.8
4048,22.59,67.47,258.68,188.56,3103.68
4049,22.59,67.81,258.15,189.51,3102.51
4050,22.59,67.25,259.15,188.65,3103.95
4051,22.59,67.42,258.22,189.28,3106.09
4052,22.59,68.11,258.13,188.77,3106.19
4053,22.59,68.47,259.75,188.22,3102.84
4054,22.59,69.05,260.28,187.2,3104.34
4055,22.59,67.81,261.15,185.8,3104.13
4056,22.59,67.82,261.75,186.08,3105.7
4057,22.59,67.69,261.09,186.26,3105.15
4058,22.59,66.77,259.9,186.51,3104.64
4059,22.59,66.89,259.5,185.8,3103.8
4060,22.59,66.9,259.56,186.31,3103.84
4061,22.59,66.55,258.19,188.43,3101.96
4062,22.59,66.56,259.15,188.12,3103.95
4063,22.59,66.6,259.55,187.67,3103.68
4064,22.59,66.97,260.64,187.28,3104.08
4065,22.59,67.65,261.31,188.3,3100.88
4066,22.59,68.04,261.42,187.04,3102.66
4067,22.59,68.38,260.07,187.21,3105.14
4068,27.59,70.71,258.45,186.32,3097.24
4069,32.59,75.59,255.98,185.2,3088.29
4070,37.59,82.16,253.69,182.21,3071.22
4071,42.59,90.16,251.21,180.4,3056.19
4072,47.59,98.89,246.61,177.8,3037.23
4073,51.66,107.59,242.46,174.08,3019.29
4074,51.66,114.07,239.78,172.31,3006.59
4075,51.66,119.18,237.06,171.52,2998.54
4076,51.66,121.99,236.45,169.67,2993.87
4077,51.66,124.54,237.33,169.36,2990.7
4078,51.66,126.83,237.32,168.76,2987.16
4079,51.66,127.81,235.16,169.7,2986.58
4080,51.66,128.27,234.41,168.99,2988.44
4081,51.66,128.21,233.73,168.93,2987.2
4082,51.66,127.78,233.09,168.46,2987.64
4083,51.66,127.55,231.46,167.05,2983.31
4084,51.66,128.51,232.09,168.03,2984.3
4085,51.66,128.53,232.44,169.16,2984.2
4086,51.66,129.22,233.38,168.62,2982.85
4087,51.66,128.64,234.63,168.41,2981.31
4088,51.66,128.75,234.2,168.82,2985.6
4089,51.66,129.13,234.02,167.75,2983.83
4090,51.66,129.29,232.69,169.84,2983.61
4091,51.66,129.08,232.27,169.99,2981.12
4092,51.66,129.98,233.96,170.48,2978.91
4093,51.66,129.64,235.03,170.51,2978.14
4094,51.66,128.97,234.12,169.58,2982.66
4095,51.66,127.86,234.59,168.37,2980.84
4096,51.66,127.05,233.72,169.77,2982.03
4097,46.66,123.73,236.02,171.42,2988.83
4098,41.66,119.88,238.79,173.04,2998.08
4099,36.66,113.32,241.47,174.95,3011.09
4100,31.66,105.34,243.66,175.05,3029.87
4101,26.66,95.78,247.47,178.0,3047.97
4102,24.43,88.3,250.91,180.58,3064.27
4103,24.43,84.06,253.27,182.06,3072.39
4104,24.43,80.45,255.36,182.89,3080.99
4105,24.43,77.56,256.83,184.36,3087.71
4106,24.43,75.74,256.15,184.16,3091.81
4107,24.43,75.63,256.37,184.88,3092.37
4108,24.43,73.84,256.18,183.35,3096.59
4109,24.43,71.97,256.47,183.01,3095.07
4110,24.43,72.45,257.13,182.94,3094.59
4111,24.43,71.72,257.35,183.8,3099.22
4112,24.43,70.64,257.52,184.01,3100.57
4113,24.43,71.01,258.26,184.68,3097.76
4114,24.43,71.7,258.98,185.61,3100.18
4115,29.43,74.94,258.82,184.94,3092.61
4116,34.43,80.15,255.86,182.84,3084.71
4117,39.43,87.09,252.55,181.2,3075.58
4118,44.43,94.39,247.94,177.74,3056.46
4119,49.43,103.33,243.75,175.09,3037.53
4120,54.43,112.37,240.24,173.66,3019.04
4121,59.43,122.54,237.21,171.09,2998.13
4122,64.43,131.98,232.26,167.75,2978.98
4123,69.43,142.3,228.53,164.0,2960.67
4124,74.43,152.29,222.78,161.05,2943.66
4125,78.16,161.65,218.52,158.51,2921.78
4126,78.16,168.0,216.0,157.75,2907.4
4127,78.16,172.28,213.75,155.92,2896.81
4128,78.16,176.5,212.38,155.0,2892.84
4129,78.16,179.23,212.13,156.0,2887.49
4130,78.16,179.71,212.22,153.86,2883.67
4131,78.16,180.18,210.99,153.34,2878.55
4132,78.16,181.19,211.62,152.7,2877.59
4133,73.16,178.44,212.19,153.98,2880.14
4134,68.16,173.19,214.62,156.42,2890.06
4135,63.16,166.8,217.34,158.17,2903.95
4136,58.16,158.13,219.37,159.57,2919.79
4137,57.76,153.18,222.6,161.51,2928.47
4138,57.76,150.34,225.49,161.65,2937.81
4139,57.76,147.33,226.39,163.6,2947.94
4140,57.76,145.9,227.17,163.85,2951.14
4141,57.76,145.2,227.38,163.59,2949.78
4142,57.76,144.29,227.82,163.6,2954.11
4143,57.76,143.18,227.74,164.11,2954.4
4144,57.76,142.74,228.97,163.56,2956.27
4145,57.76,142.39,228.84,164.79,2956.71
4146,57.76,142.31,229.31,164.56,2957.51
4147,57.76,141.88,228.79,164.53,2958.42
4148,57.76,141.75,228.95,164.76,2954.9
4149,57.76,141.63,228.73,165.13,2954.46
4150,57.76,140.94,229.14,164.97,2955.68
4151,57.76,140.91,228.8,164.73,2954.26
4152,57.76,141.26,227.96,165.04,2956.02
4153,57.76,140.98,226.77,167.07,2955.38
4154,57.76,141.39,229.08,167.19,2955.38
4155,52.76,138.18,229.28,168.24,2963.42
4156,47.76,132.56,230.56,168.11,2976.18
4157,47.27,128.63,232.84,168.51,2980.84
4158,47.27,126.31,234.27,170.17,2986.25
4159,47.27,124.08,235.94,171.2,2992.41
4160,47.27,122.49,237.01,172.22,2994.91
4161,47.27,121.27,238.48,171.52,2998.13
4162,47.27,120.64,236.33,172.46,2993.61
4163,47.27,119.24,237.2,172.63,2994.69
4164,47.27,119.32,234.74,172.9,2997.22
4165,47.27,119.28,235.58,172.92,2998.43
4166,47.27,118.34,238.34,173.49,2996.77
4167,47.27,118.45,237.84,173.8,2993.86
4168,47.27,118.45,235.96,172.92,2995.19
4169,47.27,118.73,235.8,171.94,2998.31
4170,47.27,119.12,236.85,171.7,2998.11
4171,47.27,119.11,237.53,169.94,2999.9
4172,47.27,119.31,237.57,170.33,2995.24
4173,47.27,119.08,239.33,170.73,2996.49
4174,47.27,119.15,239.12,171.53,2997.52
4175,52.27,122.55,238.95,171.47,2997.08
4176,55.06,126.14,238.07,169.48,2989.29
4177,55.06,129.35,235.27,168.8,2984.95
4178,55.06,130.88,235.5,167.14,2983.97
4179,55.06,132.8,233.89,166.77,2978.39
4180,55.06,133.58,232.81,167.83,2979.44
4181,55.06,134.29,231.26,167.13,2975.87
4182,55.06,134.18,229.83,168.76,2974.34
4183,55.06,134.19,230.83,167.28,2970.47
4184,55.06,134.22,232.37,166.98,2965.07
4185,55.06,135.25,231.49,165.5,2965.54
4186,55.06,135.62,231.58,167.38,2964.8
4187,55.06,135.64,230.54,166.02,2967.76
4188,55.06,135.87,230.8,166.64,2966.68
4189,55.06,135.29,230.73,167.67,2970.52
4190,55.06,135.79,230.67,167.67,2970.01
4191,55.06,135.23,230.63,166.39,2969.39
4192,55.06,136.16,231.4,165.83,2969.05
4193,55.06,135.58,231.05,167.0,2970.27
4194,55.06,136.84,232.06,167.15,2971.17
4195,55.06,136.37,230.45,168.14,2972.46
4196,55.06,136.03,230.72,168.78,2973.04
4197,55.06,135.17,230.88,168.1,2973.98
4198,55.06,135.82,232.07,166.87,2970.84
4199,55.06,136.32,230.99,165.68,2971.28
4200,55.06,135.84,232.62,166.3,2970.84
4201,55.06,135.59,233.56,166.79,2969.4
4202,50.06,132.05,233.9,166.96,2977.56
4203,45.06,125.92,235.43,169.25,2988.2
4204,40.06,119.02,238.64,170.55,3001.22
4205,35.06,111.73,242.05,172.54,3019.08
4206,30.06,103.19,246.06,176.59,3037.72
4207,25.06,94.58,249.67,179.74,3055.25
4208,22.73,85.92,252.93,181.93,3071.21
4209,22.73,80.4,254.16,183.79,3078.58
4210,22.73,77.33,255.54,184.76,3087.49
4211,22.73,74.74,255.33,185.9,3093.21
4212,22.73,72.32,255.85,185.77,3094.02
4213,22.73,71.8,258.44,186.31,3096.73
4214,27.73,73.63,258.18,186.83,3091.63
4215,32.73,77.6,257.44,183.46,3080.89
4216,37.73,83.96,252.46,182.52,3070.8
4217,42.73,91.41,250.47,181.23,3055.5
4218,47.73,99.83,248.7,178.85,3039.23
4219,52.73,109.78,244.16,175.3,3021.18
4220,57.73,119.73,237.33,172.09,3004.86
4221,62.73,129.07,234.74,170.3,2984.23
4222,67.73,138.74,229.75,169.15,2967.38
4223,72.73,149.0,224.58,165.41,2946.02
4224,77.02,158.2,220.49,162.98,2921.56
4225,77.02,165.68,218.92,159.77,2911.43
4226,77.02,170.16,216.89,157.73,2900.34
4227,77.02,173.33,215.72,157.23,2893.06
4228,77.02,175.17,214.61,156.53,2887.65
4229,77.02,178.08,211.87,153.93,2882.85
4230,77.02,179.54,210.46,153.1,2882.84
4231,77.02,180.43,210.9,153.93,2880.09
4232,77.02,180.64,211.64,152.81,2874.73
4233,77.02,180.76,212.28,153.31,2876.97
4234,77.02,180.05,212.12,153.98,2874.13
4235,77.02,180.99,211.57,156.38,2870.48
4236,77.02,181.9,210.91,154.3,2871.23
4237,77.02,182.0,211.88,155.53,2875.66
4238,77.02,181.44,212.65,155.32,2874.6
4239,77.02,181.43,211.35,154.89,2873.71
4240,77.02,181.01,211.63,155.06,2874.17
4241,72.02,178.77,212.43,155.34,2882.49
4242,67.02,173.3,214.69,154.65,2893.32
4243,62.02,165.47,216.32,156.02,2905.09
4244,57.02,157.48,219.54,159.48,2922.16
4245,52.02,148.06,223.71,162.53,2939.3
4246,47.34,139.44,228.01,165.86,2954.71
4247,47.34,133.31,232.33,168.71,2970.35
4248,47.34,129.41,235.51,171.11,2979.34
4249,47.34,125.92,235.8,173.74,2982.75
4250,47.34,123.74,234.87,173.19,2985.87
4251,47.34,122.38,233.68,173.21,2992.91
4252,47.34,121.3,234.66,172.59,2995.75
4253,47.34,120.72,236.25,173.28,2995.75
4254,47.34,120.17,237.49,171.64,2993.44
4255,47.34,120.06,237.96,171.05,2994.6
4256,47.34,119.48,236.92,171.77,2994.21
4257,47.34,119.33,236.16,170.55,2998.04
4258,47.34,119.09,236.72,169.66,2997.5
4259,47.34,119.57,239.51,168.66,2998.2
4260,47.34,119.73,238.26,170.22,2997.36
4261,42.34,116.56,238.83,172.51,3003.45
4262,37.34,110.94,242.04,173.21,3015.5
4263,36.64,105.83,242.45,174.96,3022.7
4264,36.64,102.89,244.31,175.41,3031.37
4265,36.64,101.22,245.56,177.19,3036.43
4266,36.64,100.71,246.91,177.02,3041.91
4267,36.64,99.71,246.55,177.54,3045.4
4268,36.64,99.11,248.51,178.55,3046.65
4269,36.64,97.95,247.89,178.45,3047.88
4270,41.64,101.12,246.45,177.51,3042.49
4271,46.64,105.74,245.61,174.23,3033.88
4272,47.82,110.12,244.02,173.64,3024.15
4273,47.82,113.49,242.71,172.68,3018.72
4274,47.82,115.03,240.98,172.94,3014.84
4275,47.82,116.88,239.38,173.16,3008.79
4276,47.82,118.82,238.57,171.38,3003.51
4277,47.82,119.32,238.23,172.93,3000.12
4278,47.82,119.67,236.79,172.05,3003.2
4279,47.82,119.33,237.43,172.14,3001.94
4280,47.82,119.92,236.13,173.22,3004.95
4281,47.82,120.09,238.8,172.32,3004.01
4282,47.82,120.91,237.79,170.91,2999.33
4283,52.82,124.95,235.66,169.98,2990.75
4284,55.02,128.6,233.33,168.69,2984.8
4285,55.02,130.15,232.29,169.3,2980.89
4286,55.02,131.83,231.97,168.3,2981.29
4287,55.02,132.54,231.73,168.0,2979.6
4288,55.02,133.99,231.32,167.93,2977.05
4289,60.02,136.47,228.13,166.26,2967.19
4290,65.02,141.89,226.89,164.68,2954.68
4291,70.02,148.81,223.87,160.57,2939.72
4292,75.02,157.46,220.7,157.65,2923.73
4293,78.46,165.13,216.49,156.8,2911.78
4294,78.46,171.05,213.54,155.79,2901.26
4295,78.46,175.48,215.04,154.36,2892.52
4296,78.46,179.04,214.83,152.37,2885.89
4297,78.46,181.5,216.08,153.1,2880.53
4298,78.46,181.98,216.29,153.63,2875.81
4299,78.46,182.72,214.53,153.85,2872.4
4300,78.46,183.03,211.33,154.4,2871.13
4301,78.46,183.78,212.17,154.13,2870.7
4302,78.46,184.18,211.4,154.77,2871.25
4303,78.46,184.08,211.84,155.2,2868.33
4304,78.46,185.06,211.47,154.74,2870.98
4305,78.46,184.69,211.8,153.89,2867.87
4306,78.46,184.22,211.64,152.85,2871.87
4307,78.46,184.98,212.3,152.97,2871.96
4308,78.46,184.32,212.42,153.26,2872.64
4309,78.46,185.3,210.9,153.06,2872.64
4310,78.46,184.67,210.26,153.41,2871.33
4311,78.46,185.36,208.48,154.16,2872.39
4312,78.46,184.9,207.83,152.13,2870.22
4313,78.46,185.38,208.24,153.29,2869.05
4314,78.46,185.56,207.86,152.41,2869.26
4315,78.46,184.99,206.78,152.42,2869.83
4316,78.46,185.56,208.5,153.55,2871.46
4317,78.46,185.49,207.53,153.48,2872.35
4318,73.46,182.85,210.12,155.2,2876.02
4319,68.46,176.97,213.03,157.25,2886.66
4320,63.46,169.82,216.67,157.75,2903.91
4321,61.89,163.42,217.04,159.29,2918.15
4322,61.89,159.68,219.97,160.4,2924.42
4323,61.89,155.99,219.01,161.3,2931.74
4324,61.89,154.36,221.22,163.03,2934.89
4325,61.89,152.98,221.33,164.6,2937.5
4326,61.89,151.6,221.05,165.08,2936.19
4327,61.89,152.04,219.27,165.56,2938.33
4328,61.89,151.48,220.6,166.26,2940.26
4329,61.89,150.57,219.99,165.38,2940.2
4330,61.89,149.63,221.23,164.17,2940.18
4331,61.89,150.1,223.64,164.51,2938.7
4332,61.89,150.24,223.9,162.95,2939.91
4333,61.89,151.09,224.05,161.65,2940.01
4334,61.89,150.15,224.99,162.43,2939.69
4335,61.89,149.93,224.57,162.57,2938.26
4336,56.89,146.1,226.98,163.25,2945.43
4337,51.89,141.1,229.2,164.0,2953.07
4338,46.89,134.02,232.17,165.77,2967.36
4339,41.89,127.27,233.37,167.9,2988.16
4340,38.57,119.36,236.24,171.52,3003.22
4341,38.57,113.68,239.14,172.6,3011.62
4342,38.57,109.82,239.97,173.88,3020.24
4343,38.57,107.6,242.7,174.45,3026.57
4344,38.57,105.87,243.8,174.79,3027.94
4345,38.57,104.66,242.54,175.19,3025.85
4346,38.57,102.89,242.49,176.57,3030.87
4347,38.57,102.05,244.06,177.37,3032.69
4348,38.57,101.04,244.22,177.14,3031.82
4349,38.57,101.21,244.82,177.41,3034.23
4350,38.57,101.51,244.78,177.4,3034.56
4351,38.57,101.07,246.27,175.6,3037.35
4352,38.57,100.74,245.22,176.19,3034.56
4353,38.57,100.41,244.39,176.21,3033.99
4354,38.57,101.39,246.46,174.79,3036.28
4355,38.57,101.7,246.65,174.88,3036.31
4356,38.57,101.12,245.82,174.51,3036.58
4357,38.57,100.33,245.46,174.21,3037.42
4358,38.57,100.19,245.7,175.87,3040.77
4359,38.57,99.17,244.74,175.92,3040.86
4360,38.57,98.89,243.92,176.31,3040.17
4361,43.57,102.86,243.42,175.84,3033.61
4362,48.57,108.63,241.95,172.56,3025.41
4363,53.57,114.69,237.82,170.97,3011.63
4364,58.57,121.69,234.63,169.77,2996.33
4365,61.08,129.31,231.45,167.35,2979.68
4366,61.08,134.49,228.63,166.5,2969.08
4367,61.08,138.87,227.76,166.12,2963.14
4368,61.08,140.82,226.09,165.1,2957.19
4369,61.08,142.72,226.68,166.16,2953.44
4370,66.08,147.58,225.68,162.92,2944.2
4371,71.08,154.58,222.14,160.27,2931.0
4372,74.66,161.21,218.43,160.43,2916.68
4373,74.66,165.3,216.65,159.59,2907.64
4374,74.66,168.99,214.63,159.46,2902.41
4375,74.66,171.85,214.45,158.85,2895.87
4376,74.66,173.08,215.3,159.0,2890.75
4377,74.66,174.31,214.12,157.31,2890.03
4378,74.66,175.62,214.18,156.42,2889.98
4379,74.66,175.79,214.18,157.17,2884.77
4380,74.66,176.48,212.23,157.57,2884.0
4381,74.66,175.96,213.1,157.15,2882.73
4382,74.66,175.58,212.83,155.6,2881.72
4383,74.66,176.0,211.86,155.83,2886.12
4384,74.66,176.16,212.27,157.25,2883.84
4385,74.66,176.94,213.5,157.32,2887.21
4386,74.66,177.03,212.71,157.56,2889.25
4387,74.66,177.51,212.79,156.28,2888.79
4388,74.66,177.76,213.82,155.62,2888.72
4389,74.66,176.81,214.5,154.87,2889.61
4390,74.66,176.23,215.02,155.23,2887.1
4391,74.66,176.74,213.77,155.82,2886.35
4392,74.66,175.89,212.5,155.29,2889.12
4393,74.66,176.61,214.22,156.59,2887.25
4394,74.66,176.56,213.38,155.64,2883.32
4395,76.99,178.09,211.3,155.06,2885.55
4396,76.99,178.91,211.32,155.41,2883.44
4397,76.99,179.89,210.77,154.74,2879.49
4398,76.99,180.85,209.01,155.24,2875.83
4399,76.99,181.58,209.17,153.82,2877.23
4400,76.99,182.07,209.19,154.4,2872.49
4401,76.99,181.29,210.94,154.04,2870.01
4402,76.99,181.06,209.95,153.84,2871.26
